GeneFull,TranscriptID,Modified_Site_Count
gi|262206053|ref|NR_029831.1| ,NR_029831.1,3
gi|262205176|ref|NR_030166.1| ,NR_030166.1,3
gi|223029445|ref|NR_026755.1| ,NR_026755.1,3
gi|45580718|ref|NM_206818.1| ,NM_206818.1,3
gi|60593055|ref|NM_176677.1| ,NM_176677.1,3
gi|305410839|ref|NR_036575.1| ,NR_036575.1,3
gi|194097326|ref|NM_000812.3| ,NM_000812.3,3
gi|424036665|ref|NM_002625.3| ,NM_002625.3,3
gi|489411480|ref|NR_102736.1| ,NR_102736.1,3
gi|14195608|ref|NM_018936.2| ,NM_018936.2,3
gi|226053675|ref|NM_002544.4| ,NM_002544.4,3
gi|194733766|ref|NM_003474.4| ,NM_003474.4,3
gi|302318911|ref|NM_001193621.1| ,NM_001193621.1,3
gi|52486733|ref|NM_001004440.1| ,NM_001004440.1,3
gi|262205745|ref|NR_030279.1| ,NR_030279.1,3
gi|347360940|ref|NM_012252.3| ,NM_012252.3,3
gi|299829241|ref|NR_033901.1| ,NR_033901.1,3
gi|99028882|ref|NM_031949.4| ,NM_031949.4,3
gi|194272195|ref|NM_001130083.1| ,NM_001130083.1,3
gi|270265802|ref|NM_001168364.1| ,NM_001168364.1,3
gi|313851010|ref|NM_001199633.1| ,NM_001199633.1,3
gi|61743964|ref|NM_005213.3| ,NM_005213.3,3
gi|373432598|ref|NM_001511.3| ,NM_001511.3,3
gi|299890828|ref|NR_033924.1| ,NR_033924.1,3
gi|310110262|ref|XR_111213.1| ,XR_111213.1,3
gi|115305570|ref|NM_000674.2| ,NM_000674.2,3
gi|183979979|ref|NM_001123041.2| ,NM_001123041.2,3
gi|111074530|ref|NM_012186.2| ,NM_012186.2,3
gi|194294515|ref|NM_031913.3| ,NM_031913.3,3
gi|31083125|ref|NM_001852.3| ,NM_001852.3,3
gi|410172574|ref|XR_171861.1| ,XR_171861.1,3
gi|109134337|ref|NM_017855.3| ,NM_017855.3,3
gi|17933771|ref|NM_080388.1| ,NM_080388.1,3
gi|397138238|ref|XR_112513.2| ,XR_112513.2,3
gi|22749424|ref|NM_152719.1| ,NM_152719.1,3
gi|156071528|ref|NM_139018.3| ,NM_139018.3,3
gi|341914019|ref|XR_133116.1| ,XR_133116.1,3
gi|56550117|ref|NM_002903.2| ,NM_002903.2,3
gi|397138734|ref|XR_132833.2| ,XR_132833.2,3
gi|197304673|ref|NM_206996.2| ,NM_206996.2,3
gi|310119124|ref|XR_108436.1| ,XR_108436.1,3
gi|397138821|ref|XR_110779.2| ,XR_110779.2,3
gi|304766735|ref|NM_016335.4| ,NM_016335.4,3
gi|56786146|ref|NM_001801.2| ,NM_001801.2,3
gi|31083314|ref|NM_007227.3| ,NM_007227.3,3
gi|221625432|ref|NM_001486.3| ,NM_001486.3,3
gi|219689114|ref|NR_026567.1| ,NR_026567.1,3
gi|190194422|ref|NM_001128310.1| ,NM_001128310.1,3
gi|126032337|ref|NM_001036.3| ,NM_001036.3,3
gi|376319253|ref|NR_046354.1| ,NR_046354.1,3
gi|132626839|ref|NM_001004328.2| ,NM_001004328.2,3
gi|281604149|ref|NR_033175.1| ,NR_033175.1,3
gi|110624780|ref|NM_003802.2| ,NM_003802.2,3
gi|324120879|ref|NM_021258.3| ,NM_021258.3,3
gi|386869573|ref|NR_046941.1| ,NR_046941.1,3
gi|300934755|ref|NM_030773.3| ,NM_030773.3,3
gi|397138099|ref|XR_112260.2| ,XR_112260.2,3
gi|312222732|ref|NM_001199021.1| ,NM_001199021.1,3
gi|296040452|ref|NM_002469.2| ,NM_002469.2,3
gi|66932905|ref|NM_002565.3| ,NM_002565.3,3
gi|337299048|ref|NM_001242750.1| ,NM_001242750.1,3
gi|213972590|ref|NM_199254.2| ,NM_199254.2,3
gi|457866849|ref|NR_077244.1| ,NR_077244.1,3
gi|194018444|ref|NM_001782.2| ,NM_001782.2,3
gi|238637345|ref|NM_001105576.2| ,NM_001105576.2,3
gi|310120707|ref|XR_110911.1| ,XR_110911.1,3
gi|284172439|ref|NM_001005288.2| ,NM_001005288.2,3
gi|223941911|ref|NM_032269.5| ,NM_032269.5,3
gi|223634008|ref|NR_026863.1| ,NR_026863.1,3
gi|209954777|ref|NM_057090.2| ,NM_057090.2,3
gi|223941915|ref|NR_026925.1| ,NR_026925.1,3
gi|168823566|ref|NR_015374.1| ,NR_015374.1,3
gi|61676094|ref|NM_006137.6| ,NM_006137.6,3
gi|197333789|ref|NM_005251.2| ,NM_005251.2,3
gi|113204614|ref|NM_000540.2| ,NM_000540.2,3
gi|193083189|ref|NR_023920.1| ,NR_023920.1,3
gi|262205752|ref|NR_029513.1| ,NR_029513.1,3
gi|262205782|ref|NR_030287.1| ,NR_030287.1,3
gi|68533231|ref|NM_001001957.2| ,NM_001001957.2,3
gi|312922389|ref|NM_001199214.1| ,NM_001199214.1,3
gi|269847503|ref|NR_031702.1| ,NR_031702.1,3
gi|122937260|ref|NM_001080433.1| ,NM_001080433.1,3
gi|312147047|ref|NR_037448.1| ,NR_037448.1,3
gi|118582288|ref|NM_003221.3| ,NM_003221.3,2
gi|115496168|ref|NM_000257.2| ,NM_000257.2,2
gi|269847636|ref|NR_031731.1| ,NR_031731.1,2
gi|167830434|ref|NM_001008740.3| ,NM_001008740.3,2
gi|222136643|ref|NM_001136566.2| ,NM_001136566.2,2
gi|219803770|ref|NR_026575.1| ,NR_026575.1,2
gi|28559004|ref|NM_003147.4| ,NM_003147.4,2
gi|312147094|ref|NR_037494.1| ,NR_037494.1,2
gi|262206002|ref|NR_030587.1| ,NR_030587.1,2
gi|225703076|ref|NM_022076.3| ,NM_022076.3,2
gi|148233911|ref|NM_031909.2| ,NM_031909.2,2
gi|93141225|ref|NM_003399.5| ,NM_003399.5,2
gi|498917154|ref|NM_021146.3| ,NM_021146.3,2
gi|47419925|ref|NM_001920.3| ,NM_001920.3,2
gi|41152100|ref|NM_144575.2| ,NM_144575.2,2
gi|142369041|ref|NM_152779.2| ,NM_152779.2,2
gi|289191350|ref|NM_001172501.1| ,NM_001172501.1,2
gi|149158721|ref|NM_199355.2| ,NM_199355.2,2
gi|47078282|ref|NM_005565.3| ,NM_005565.3,2
gi|57232758|ref|NM_001008494.1| ,NM_001008494.1,2
gi|397138305|ref|XM_003846678.1| ,XM_003846678.1,2
gi|13899341|ref|NM_031481.1| ,NM_031481.1,2
gi|284004886|ref|NM_001002916.3| ,NM_001002916.3,2
gi|410171767|ref|XR_171366.1| ,XR_171366.1,2
gi|24234713|ref|NM_005029.3| ,NM_005029.3,2
gi|157738622|ref|NM_033180.4| ,NM_033180.4,2
gi|336285477|ref|NR_038838.1| ,NR_038838.1,2
gi|167860108|ref|NM_005090.3| ,NM_005090.3,2
gi|70778917|ref|NM_002216.2| ,NM_002216.2,2
gi|32455241|ref|NM_001528.2| ,NM_001528.2,2
gi|221316610|ref|NM_001868.2| ,NM_001868.2,2
gi|223941897|ref|NR_026920.1| ,NR_026920.1,2
gi|397138058|ref|XR_112210.2| ,XR_112210.2,2
gi|39725945|ref|NM_016533.4| ,NM_016533.4,2
gi|83582814|ref|NM_003125.2| ,NM_003125.2,2
gi|194097329|ref|NM_002115.2| ,NM_002115.2,2
gi|32563531|ref|NR_001533.1| ,NR_001533.1,2
gi|319655549|ref|NM_080912.3| ,NM_080912.3,2
gi|387157900|ref|NR_046600.1| ,NR_046600.1,2
gi|9506798|ref|NM_017506.1| ,NM_017506.1,2
gi|262205981|ref|NR_030328.1| ,NR_030328.1,2
gi|34303946|ref|NM_152638.2| ,NM_152638.2,2
gi|14270488|ref|NM_018922.2| ,NM_018922.2,2
gi|378548207|ref|NM_000841.2| ,NM_000841.2,2
gi|105990531|ref|NM_000384.2| ,NM_000384.2,2
gi|38504668|ref|NM_198833.1| ,NM_198833.1,2
gi|109689704|ref|NM_080829.2| ,NM_080829.2,2
gi|171543859|ref|NM_000111.2| ,NM_000111.2,2
gi|124494252|ref|NM_006177.3| ,NM_006177.3,2
gi|227430291|ref|NM_000613.2| ,NM_000613.2,2
gi|300795276|ref|NM_013372.6| ,NM_013372.6,2
gi|28372568|ref|NM_175056.1| ,NM_175056.1,2
gi|171184420|ref|NM_006472.3| ,NM_006472.3,2
gi|25777652|ref|NM_002251.3| ,NM_002251.3,2
gi|83367076|ref|NM_024690.2| ,NM_024690.2,2
gi|209862820|ref|NM_052943.3| ,NM_052943.3,2
gi|323276701|ref|NR_037851.1| ,NR_037851.1,2
gi|156713452|ref|NR_003714.1| ,NR_003714.1,2
gi|4557328|ref|NM_000639.1| ,NM_000639.1,2
gi|312176383|ref|NM_001198961.1| ,NM_001198961.1,2
gi|15718678|ref|NM_005538.2| ,NM_005538.2,2
gi|313482813|ref|NM_012451.3| ,NM_012451.3,2
gi|384381485|ref|NM_001258020.1| ,NM_001258020.1,2
gi|110624767|ref|NM_182562.2| ,NM_182562.2,2
gi|343168752|ref|NM_014361.3| ,NM_014361.3,2
gi|397139460|ref|XM_001718908.3| ,XM_001718908.3,2
gi|397139769|ref|XR_158962.1| ,XR_158962.1,2
gi|256574757|ref|NM_001164431.1| ,NM_001164431.1,2
gi|148229438|ref|NM_001005162.2| ,NM_001005162.2,2
gi|116686097|ref|NM_174903.4| ,NM_174903.4,2
gi|222537758|ref|NM_001145031.1| ,NM_001145031.1,2
gi|50053005|ref|NM_003700.1| ,NM_003700.1,2
gi|310115428|ref|XR_113111.1| ,XR_113111.1,2
gi|303324584|ref|NR_036546.1| ,NR_036546.1,2
gi|284055258|ref|NR_003034.2| ,NR_003034.2,2
gi|283945634|ref|NM_020769.2| ,NM_020769.2,2
gi|148839349|ref|NM_001039496.1| ,NM_001039496.1,2
gi|62241004|ref|NM_032649.5| ,NM_032649.5,2
gi|156564364|ref|NM_144584.2| ,NM_144584.2,2
gi|310123758|ref|XR_109478.1| ,XR_109478.1,2
gi|115298656|ref|NM_002963.3| ,NM_002963.3,2
gi|301171178|ref|NR_036093.1| ,NR_036093.1,2
gi|6912283|ref|NM_012113.1| ,NM_012113.1,2
gi|269847469|ref|NR_031694.1| ,NR_031694.1,2
gi|226529626|ref|NM_139243.3| ,NM_139243.3,2
gi|62912459|ref|NM_000715.3| ,NM_000715.3,2
gi|77797831|ref|NM_005284.3| ,NM_005284.3,2
gi|302370953|ref|NM_002112.3| ,NM_002112.3,2
gi|167466170|ref|NM_001523.2| ,NM_001523.2,2
gi|424037117|ref|NR_073454.1| ,NR_073454.1,2
gi|209862784|ref|NM_020373.2| ,NM_020373.2,2
gi|325053689|ref|NM_001204424.1| ,NM_001204424.1,2
gi|169167791|ref|XM_001714488.1| ,XM_001714488.1,2
gi|340745351|ref|NM_001007156.2| ,NM_001007156.2,2
gi|444909136|ref|NM_007113.3| ,NM_007113.3,2
gi|24497483|ref|NM_018484.2| ,NM_018484.2,2
gi|262206132|ref|NR_030613.1| ,NR_030613.1,2
gi|46852180|ref|NM_015687.2| ,NM_015687.2,2
gi|194353969|ref|NM_000681.3| ,NM_000681.3,2
gi|296317277|ref|NM_001184832.1| ,NM_001184832.1,2
gi|283837778|ref|NM_178471.2| ,NM_178471.2,2
gi|410172873|ref|XR_172032.1| ,XR_172032.1,2
gi|459447376|ref|NR_102279.1| ,NR_102279.1,2
gi|289666747|ref|NM_152456.2| ,NM_152456.2,2
gi|187607271|ref|NM_001012301.2| ,NM_001012301.2,2
gi|188528608|ref|NM_003015.3| ,NM_003015.3,2
gi|40316929|ref|NM_014410.4| ,NM_014410.4,2
gi|171916093|ref|NM_004479.3| ,NM_004479.3,2
gi|338797742|ref|NR_040033.1| ,NR_040033.1,2
gi|291045130|ref|NR_033376.1| ,NR_033376.1,2
gi|116812592|ref|NM_001009562.4| ,NM_001009562.4,2
gi|52317256|ref|NM_001004731.1| ,NM_001004731.1,2
gi|262206314|ref|NM_000655.4| ,NM_000655.4,2
gi|123173798|ref|NM_001005405.2| ,NM_001005405.2,2
gi|215277008|ref|NM_000851.3| ,NM_000851.3,2
gi|343780959|ref|NR_045011.1| ,NR_045011.1,2
gi|164519032|ref|NM_001369.2| ,NM_001369.2,2
gi|158631210|ref|NM_147196.2| ,NM_147196.2,2
gi|4505186|ref|NM_002416.1| ,NM_002416.1,2
gi|110349789|ref|NM_203454.2| ,NM_203454.2,2
gi|212720888|ref|NM_001139443.1| ,NM_001139443.1,2
gi|206597531|ref|NR_024160.1| ,NR_024160.1,2
gi|194353958|ref|NM_004570.4| ,NM_004570.4,2
gi|225903408|ref|NR_027425.1| ,NR_027425.1,2
gi|305632792|ref|NM_001195272.1| ,NM_001195272.1,2
gi|312147052|ref|NR_037454.1| ,NR_037454.1,2
gi|223972684|ref|NM_178827.4| ,NM_178827.4,2
gi|59806358|ref|NM_006011.3| ,NM_006011.3,2
gi|213417947|ref|NR_024471.1| ,NR_024471.1,2
gi|212549571|ref|NR_024430.1| ,NR_024430.1,2
gi|299523249|ref|NM_174936.3| ,NM_174936.3,2
gi|50054462|ref|NM_001001913.1| ,NM_001001913.1,2
gi|13775237|ref|NM_031310.1| ,NM_031310.1,2
gi|121582618|ref|NM_001030015.2| ,NM_001030015.2,2
gi|226491198|ref|NM_182496.2| ,NM_182496.2,2
gi|292658852|ref|NM_016568.3| ,NM_016568.3,2
gi|22538399|ref|NM_002986.2| ,NM_002986.2,2
gi|55742773|ref|NM_001007033.1| ,NM_001007033.1,2
gi|319803021|ref|NM_004304.4| ,NM_004304.4,2
gi|410173493|ref|XR_172241.1| ,XR_172241.1,2
gi|262205473|ref|NR_029714.1| ,NR_029714.1,2
gi|297206863|ref|NM_199328.2| ,NM_199328.2,2
gi|397138135|ref|XR_133300.2| ,XR_133300.2,2
gi|389565513|ref|NR_047493.1| ,NR_047493.1,2
gi|119703743|ref|NM_001942.2| ,NM_001942.2,2
gi|300192906|ref|NM_014237.2| ,NM_014237.2,2
gi|91932792|ref|NM_001040103.1| ,NM_001040103.1,2
gi|300360572|ref|NR_034037.1| ,NR_034037.1,2
gi|410173873|ref|XM_003960849.1| ,XM_003960849.1,2
gi|343098507|ref|NM_032153.5| ,NM_032153.5,2
gi|269847108|ref|NR_031611.1| ,NR_031611.1,2
gi|83281435|ref|NM_139161.3| ,NM_139161.3,2
gi|291190771|ref|NM_000173.5| ,NM_000173.5,2
gi|124376992|ref|NM_003063.2| ,NM_003063.2,2
gi|503774417|ref|NM_001278236.1| ,NM_001278236.1,2
gi|397138415|ref|XM_003120038.2| ,XM_003120038.2,2
gi|142976815|ref|NM_013364.4| ,NM_013364.4,2
gi|222418609|ref|NM_006762.2| ,NM_006762.2,2
gi|148596993|ref|NM_006985.2| ,NM_006985.2,2
gi|225903392|ref|NR_024060.2| ,NR_024060.2,2
gi|197276667|ref|NM_198572.2| ,NM_198572.2,2
gi|341916014|ref|XR_109700.2| ,XR_109700.2,2
gi|284055262|ref|NM_001005161.3| ,NM_001005161.3,2
gi|34878820|ref|NM_033058.2| ,NM_033058.2,2
gi|209364618|ref|NM_001039582.3| ,NM_001039582.3,2
gi|222080108|ref|NM_001526.3| ,NM_001526.3,2
gi|310114408|ref|XR_112466.1| ,XR_112466.1,2
gi|390608685|ref|NR_046563.1| ,NR_046563.1,2
gi|221625537|ref|NM_014429.3| ,NM_014429.3,2
gi|360039212|ref|NM_002465.3| ,NM_002465.3,2
gi|45504345|ref|NM_205859.1| ,NM_205859.1,2
gi|410172922|ref|XM_003960547.1| ,XM_003960547.1,2
gi|410172622|ref|XM_003960483.1| ,XM_003960483.1,2
gi|14165395|ref|NM_018904.2| ,NM_018904.2,2
gi|343478245|ref|NR_037584.2| ,NR_037584.2,2
gi|335057494|ref|NR_038358.1| ,NR_038358.1,2
gi|262206261|ref|NR_030640.1| ,NR_030640.1,2
gi|282847501|ref|NM_001170699.1| ,NM_001170699.1,2
gi|489411454|ref|NR_102735.1| ,NR_102735.1,2
gi|114842395|ref|NM_153228.2| ,NM_153228.2,2
gi|206597451|ref|NM_001135170.1| ,NM_001135170.1,2
gi|239787776|ref|NM_032531.3| ,NM_032531.3,2
gi|324021734|ref|NR_037909.1| ,NR_037909.1,2
gi|282399146|ref|NM_152365.2| ,NM_152365.2,2
gi|24497505|ref|NM_004497.2| ,NM_004497.2,2
gi|290463079|ref|NM_007203.4| ,NM_007203.4,2
gi|343432608|ref|NM_016615.4| ,NM_016615.4,2
gi|148540126|ref|NM_173538.2| ,NM_173538.2,2
gi|269847096|ref|NR_031609.1| ,NR_031609.1,2
gi|61699223|ref|NM_020433.4| ,NM_020433.4,2
gi|36031099|ref|NM_005185.2| ,NM_005185.2,2
gi|71043875|ref|NM_003577.2| ,NM_003577.2,2
gi|410171975|ref|XR_171514.1| ,XR_171514.1,2
gi|76563907|ref|NM_153710.3| ,NM_153710.3,2
gi|70906438|ref|NM_021870.2| ,NM_021870.2,2
gi|166706896|ref|NM_058170.2| ,NM_058170.2,2
gi|410170279|ref|XM_003960964.1| ,XM_003960964.1,2
gi|124256490|ref|NM_022134.2| ,NM_022134.2,2
gi|23110953|ref|NM_001911.2| ,NM_001911.2,2
gi|256985172|ref|NM_018899.5| ,NM_018899.5,2
gi|109240535|ref|NM_144622.2| ,NM_144622.2,2
gi|58743322|ref|NM_001011718.1| ,NM_001011718.1,2
gi|116875816|ref|NR_003254.1| ,NR_003254.1,2
gi|289547670|ref|NM_001122646.2| ,NM_001122646.2,2
gi|300796826|ref|NM_001191056.1| ,NM_001191056.1,2
gi|227499989|ref|NM_001135099.1| ,NM_001135099.1,2
gi|21361898|ref|NM_021815.2| ,NM_021815.2,2
gi|389886535|ref|NR_046774.1| ,NR_046774.1,2
gi|93352553|ref|NM_001004334.2| ,NM_001004334.2,2
gi|222418605|ref|NR_026713.1| ,NR_026713.1,2
gi|116284391|ref|NM_002457.2| ,NM_002457.2,2
gi|211059440|ref|NM_001136509.1| ,NM_001136509.1,2
gi|149274606|ref|NM_173637.3| ,NM_173637.3,2
gi|285395212|ref|NM_024803.2| ,NM_024803.2,2
gi|109948284|ref|NM_001042506.1| ,NM_001042506.1,2
gi|341914273|ref|XM_003119800.2| ,XM_003119800.2,2
gi|16933531|ref|NM_022820.3| ,NM_022820.3,2
gi|310120402|ref|XR_108994.1| ,XR_108994.1,2
gi|302393533|ref|NR_036499.1| ,NR_036499.1,2
gi|444909175|ref|NM_001276374.1| ,NM_001276374.1,2
gi|31341350|ref|NM_174896.2| ,NM_174896.2,2
gi|222537733|ref|NM_001145024.1| ,NM_001145024.1,2
gi|153251981|ref|NM_001825.2| ,NM_001825.2,2
gi|390608683|ref|NR_046552.1| ,NR_046552.1,2
gi|21618345|ref|NM_020157.2| ,NM_020157.2,2
gi|197209877|ref|NR_024103.1| ,NR_024103.1,2
gi|167234416|ref|NM_001114357.1| ,NM_001114357.1,2
gi|51921276|ref|NM_001004134.1| ,NM_001004134.1,2
gi|55741570|ref|NM_020737.1| ,NM_020737.1,2
gi|4507232|ref|NM_003745.1| ,NM_003745.1,2
gi|397139941|ref|XM_003118807.2| ,XM_003118807.2,2
gi|215422392|ref|NM_003269.3| ,NM_003269.3,2
gi|341913893|ref|XM_003403663.1| ,XM_003403663.1,2
gi|310123672|ref|XR_109398.1| ,XR_109398.1,2
gi|339276046|ref|NM_001242901.1| ,NM_001242901.1,2
gi|349501067|ref|NM_207392.2| ,NM_207392.2,2
gi|77539053|ref|NM_001773.2| ,NM_001773.2,2
gi|310120373|ref|XR_108974.1| ,XR_108974.1,2
gi|222537751|ref|NM_020209.3| ,NM_020209.3,2
gi|397139739|ref|XM_001134442.5| ,XM_001134442.5,2
gi|260656058|ref|NR_029373.1| ,NR_029373.1,2
gi|301500636|ref|NM_152616.4| ,NM_152616.4,2
gi|336391108|ref|NR_038855.1| ,NR_038855.1,2
gi|348041282|ref|NM_005752.4| ,NM_005752.4,2
gi|157671954|ref|NR_003934.1| ,NR_003934.1,2
gi|218505790|ref|NM_001142771.1| ,NM_001142771.1,2
gi|209529741|ref|NM_017418.2| ,NM_017418.2,2
gi|14211940|ref|NM_032602.1| ,NM_032602.1,2
gi|48717493|ref|NM_181684.2| ,NM_181684.2,2
gi|336176118|ref|NR_038440.1| ,NR_038440.1,2
gi|194018483|ref|NM_145007.3| ,NM_145007.3,2
gi|257467678|ref|NM_173660.4| ,NM_173660.4,2
gi|61742625|ref|NM_198996.2| ,NM_198996.2,2
gi|410171719|ref|XR_171348.1| ,XR_171348.1,2
gi|337756942|ref|NR_039685.1| ,NR_039685.1,2
gi|284813498|ref|NM_001004341.2| ,NM_001004341.2,2
gi|425703051|ref|NM_002686.4| ,NM_002686.4,2
gi|301171889|ref|NR_036179.1| ,NR_036179.1,2
gi|195230749|ref|NM_003391.2| ,NM_003391.2,2
gi|53828675|ref|NM_001001923.1| ,NM_001001923.1,2
gi|51871366|ref|NM_001004124.1| ,NM_001004124.1,2
gi|300116289|ref|NM_001059.2| ,NM_001059.2,2
gi|325197202|ref|NM_002561.3| ,NM_002561.3,2
gi|221307577|ref|NM_001144825.1| ,NM_001144825.1,2
gi|205277317|ref|NM_004946.2| ,NM_004946.2,2
gi|62548865|ref|NM_005353.2| ,NM_005353.2,2
gi|63054871|ref|NM_006562.4| ,NM_006562.4,2
gi|391224479|ref|NM_002185.3| ,NM_002185.3,2
gi|75677370|ref|NM_001030005.2| ,NM_001030005.2,2
gi|410173225|ref|XM_003960656.1| ,XM_003960656.1,2
gi|410170758|ref|XR_171074.1| ,XR_171074.1,2
gi|76056881|ref|NM_001033677.1| ,NM_001033677.1,2
gi|336594787|ref|NM_001242699.1| ,NM_001242699.1,2
gi|88999600|ref|NM_182985.3| ,NM_182985.3,2
gi|170650698|ref|NM_000358.2| ,NM_000358.2,2
gi|224586905|ref|NR_027243.1| ,NR_027243.1,2
gi|206597486|ref|NM_001135181.1| ,NM_001135181.1,2
gi|397138492|ref|XM_003403817.2| ,XM_003403817.2,2
gi|410170350|ref|XM_003960006.1| ,XM_003960006.1,2
gi|397140068|ref|XM_003846476.1| ,XM_003846476.1,2
gi|296080749|ref|NM_002425.2| ,NM_002425.2,2
gi|262206363|ref|NR_029896.1| ,NR_029896.1,2
gi|512125248|ref|NR_103558.1| ,NR_103558.1,2
gi|187828563|ref|NM_024603.2| ,NM_024603.2,2
gi|397138656|ref|XR_133555.2| ,XR_133555.2,2
gi|42822877|ref|NM_203405.1| ,NM_203405.1,2
gi|262399380|ref|NM_003052.4| ,NM_003052.4,2
gi|294997279|ref|NM_148897.2| ,NM_148897.2,2
gi|213417850|ref|NR_015450.1| ,NR_015450.1,2
gi|38176298|ref|NM_183062.2| ,NM_183062.2,2
gi|337756534|ref|NR_039774.1| ,NR_039774.1,2
gi|50897263|ref|NM_012374.1| ,NM_012374.1,2
gi|253970483|ref|NM_018990.3| ,NM_018990.3,2
gi|19913445|ref|NM_002143.2| ,NM_002143.2,2
gi|30581148|ref|NM_016346.2| ,NM_016346.2,2
gi|45545420|ref|NM_178543.3| ,NM_178543.3,2
gi|295821222|ref|NM_001178016.1| ,NM_001178016.1,2
gi|262206245|ref|NR_030381.1| ,NR_030381.1,2
gi|59853351|ref|NM_015460.2| ,NM_015460.2,2
gi|262399373|ref|NM_020389.2| ,NM_020389.2,2
gi|297632392|ref|NM_001740.4| ,NM_001740.4,2
gi|94538344|ref|NM_002280.4| ,NM_002280.4,2
gi|324713037|ref|NM_002590.3| ,NM_002590.3,2
gi|14916454|ref|NM_033126.1| ,NM_033126.1,2
gi|356582510|ref|NM_012391.2| ,NM_012391.2,2
gi|410173616|ref|XR_172300.1| ,XR_172300.1,2
gi|324072752|ref|NM_133497.3| ,NM_133497.3,2
gi|54111253|ref|NM_002996.3| ,NM_002996.3,2
gi|262205809|ref|NR_030293.1| ,NR_030293.1,2
gi|140560956|ref|NM_152354.3| ,NM_152354.3,2
gi|207442676|ref|NM_001135580.1| ,NM_001135580.1,2
gi|375163496|ref|NM_002083.3| ,NM_002083.3,2
gi|262263324|ref|NM_019851.2| ,NM_019851.2,2
gi|410170487|ref|XR_108575.4| ,XR_108575.4,2
gi|62422574|ref|NM_145659.3| ,NM_145659.3,2
gi|14165417|ref|NM_018910.2| ,NM_018910.2,2
gi|310119974|ref|XR_110545.1| ,XR_110545.1,2
gi|410173051|ref|XR_172109.1| ,XR_172109.1,2
gi|391353404|ref|NM_000524.3| ,NM_000524.3,2
gi|78042579|ref|NM_007160.3| ,NM_007160.3,2
gi|339276003|ref|NM_001038633.3| ,NM_001038633.3,2
gi|115511029|ref|NM_138441.2| ,NM_138441.2,2
gi|337756769|ref|NR_039609.1| ,NR_039609.1,2
gi|337756882|ref|NR_039657.1| ,NR_039657.1,2
gi|256017146|ref|NR_028328.1| ,NR_028328.1,2
gi|461496488|ref|NM_001277171.1| ,NM_001277171.1,2
gi|52426776|ref|NM_005114.2| ,NM_005114.2,2
gi|397139441|ref|XM_003846263.1| ,XM_003846263.1,2
gi|319803107|ref|NM_032556.5| ,NM_032556.5,2
gi|107742131|ref|NM_004211.3| ,NM_004211.3,2
gi|337756824|ref|NR_039634.1| ,NR_039634.1,2
gi|336455130|ref|NR_038901.1| ,NR_038901.1,2
gi|62865884|ref|NM_002060.2| ,NM_002060.2,2
gi|334085190|ref|NM_001005205.2| ,NM_001005205.2,2
gi|169173077|ref|XM_001714893.1| ,XM_001714893.1,2
gi|169234956|ref|NM_173353.3| ,NM_173353.3,2
gi|262206209|ref|NR_030374.1| ,NR_030374.1,2
gi|341914792|ref|XR_133501.1| ,XR_133501.1,2
gi|196259825|ref|NM_001003845.2| ,NM_001003845.2,2
gi|110227597|ref|NM_024829.5| ,NM_024829.5,2
gi|210147584|ref|NR_024337.1| ,NR_024337.1,2
gi|22749104|ref|NM_152533.1| ,NM_152533.1,2
gi|333805601|ref|NR_038263.1| ,NR_038263.1,2
gi|5729795|ref|NM_006668.1| ,NM_006668.1,2
gi|148237772|ref|NR_003542.1| ,NR_003542.1,2
gi|27477126|ref|NM_033033.3| ,NM_033033.3,2
gi|210147597|ref|NM_001136485.1| ,NM_001136485.1,2
gi|167466249|ref|NM_182606.3| ,NM_182606.3,2
gi|52426760|ref|NM_004961.3| ,NM_004961.3,2
gi|312147067|ref|NR_037469.1| ,NR_037469.1,2
gi|157388928|ref|NM_017957.2| ,NM_017957.2,2
gi|50080200|ref|NM_001001958.1| ,NM_001001958.1,2
gi|219521854|ref|NM_080868.2| ,NM_080868.2,2
gi|512125254|ref|NR_103711.1| ,NR_103711.1,2
gi|255683309|ref|NM_182761.3| ,NM_182761.3,2
gi|116268094|ref|NM_199339.2| ,NM_199339.2,2
gi|75677369|ref|NM_145260.2| ,NM_145260.2,2
gi|299115915|ref|NM_033337.2| ,NM_033337.2,2
gi|270133250|ref|NM_001168221.1| ,NM_001168221.1,2
gi|34335235|ref|NM_006651.3| ,NM_006651.3,2
gi|219281880|ref|NM_020400.5| ,NM_020400.5,2
gi|393186073|ref|NR_072988.1| ,NR_072988.1,2
gi|158534076|ref|NM_015668.3| ,NM_015668.3,2
gi|345842384|ref|NR_045123.1| ,NR_045123.1,2
gi|194473737|ref|NR_002937.2| ,NR_002937.2,2
gi|281182524|ref|NM_005202.2| ,NM_005202.2,2
gi|269847434|ref|NR_031686.1| ,NR_031686.1,2
gi|46370059|ref|NM_207032.1| ,NM_207032.1,2
gi|22779935|ref|NM_080827.1| ,NM_080827.1,2
gi|299782548|ref|NR_033837.1| ,NR_033837.1,2
gi|194733730|ref|NM_002993.3| ,NM_002993.3,2
gi|45592948|ref|NM_206832.1| ,NM_206832.1,2
gi|148664208|ref|NM_152467.3| ,NM_152467.3,2
gi|222446646|ref|NM_001145018.1| ,NM_001145018.1,2
gi|64085166|ref|NM_001017915.1| ,NM_001017915.1,2
gi|201861714|ref|NM_004847.3| ,NM_004847.3,2
