GeneFull,TranscriptID,Length,Modified_Site_Count,Total_Modified_Reads
gi|337756385|ref|NR_039731.1| ,NR_039731.1,70,1,0
gi|148529002|ref|NM_001098418.1| ,NM_001098418.1,564,1,0
gi|83699413|ref|NM_001037804.1| ,NM_001037804.1,240,1,0
gi|296531320|ref|NM_138703.4| ,NM_138703.4,2257,1,0
gi|40288289|ref|NM_004669.2| ,NM_004669.2,813,1,0
gi|32699144|ref|NM_182484.1| ,NM_182484.1,1840,1,0
gi|262206260|ref|NR_030384.1| ,NR_030384.1,95,1,0
gi|410172716|ref|XR_171941.1| ,XR_171941.1,1125,1,0
gi|489406892|ref|NM_001164467.2| ,NM_001164467.2,1380,1,0
gi|224282131|ref|NR_027019.1| ,NR_027019.1,1739,1,0
gi|238859661|ref|NR_027756.1| ,NR_027756.1,1114,1,0
gi|397138331|ref|XR_159448.1| ,XR_159448.1,890,1,0
gi|410173134|ref|XM_003960623.1| ,XM_003960623.1,3125,1,0
gi|71533178|ref|NR_002438.1| ,NR_002438.1,939,1,0
gi|269847648|ref|NR_031734.1| ,NR_031734.1,80,1,0
gi|61676205|ref|NM_021257.3| ,NM_021257.3,1885,1,0
gi|194688138|ref|NM_002307.3| ,NM_002307.3,515,1,0
gi|209954816|ref|NR_024028.2| ,NR_024028.2,525,1,0
gi|84871995|ref|NR_002714.1| ,NR_002714.1,2925,1,0
gi|293597524|ref|NM_001177317.1| ,NM_001177317.1,2180,1,0
gi|153791201|ref|NM_003553.2| ,NM_003553.2,945,1,0
gi|389985995|ref|NR_046840.1| ,NR_046840.1,456,1,0
gi|342672088|ref|NM_001243237.1| ,NM_001243237.1,563,1,0
gi|397137256|ref|XR_111063.2| ,XR_111063.2,794,1,0
gi|289177184|ref|NR_030755.1| ,NR_030755.1,96,1,0
gi|226437591|ref|NM_001146336.1| ,NM_001146336.1,959,1,0
gi|393715054|ref|NM_001159740.2| ,NM_001159740.2,1474,1,0
gi|262205770|ref|NR_029517.1| ,NR_029517.1,81,1,0
gi|223633938|ref|NM_001145195.1| ,NM_001145195.1,2808,1,0
gi|388596634|ref|NR_049882.1| ,NR_049882.1,78,1,0
gi|305632821|ref|NR_036584.1| ,NR_036584.1,1873,1,0
gi|93102365|ref|NM_016383.3| ,NM_016383.3,1745,1,0
gi|224458300|ref|NM_001145475.1| ,NM_001145475.1,7265,1,0
gi|312147115|ref|NR_037508.1| ,NR_037508.1,100,1,0
gi|495528518|ref|NM_001129.4| ,NM_001129.4,4102,1,0
gi|410171373|ref|XM_003960205.1| ,XM_003960205.1,3390,1,0
gi|446713278|ref|NM_001009931.2| ,NM_001009931.2,9632,1,0
gi|31559824|ref|NM_181536.1| ,NM_181536.1,5199,1,0
gi|410172359|ref|XM_003960432.1| ,XM_003960432.1,1644,1,0
gi|295789051|ref|NM_001177949.1| ,NM_001177949.1,1141,1,0
gi|327532772|ref|NM_030976.1| ,NM_030976.1,1073,1,0
gi|132814447|ref|NM_001082971.1| ,NM_001082971.1,2090,1,0
gi|410170097|ref|XM_003960921.1| ,XM_003960921.1,1056,1,0
gi|336285456|ref|NR_038829.1| ,NR_038829.1,2128,1,0
gi|269846976|ref|NR_031580.1| ,NR_031580.1,59,1,0
gi|301173154|ref|NR_036060.1| ,NR_036060.1,78,1,0
gi|296317298|ref|NM_001712.4| ,NM_001712.4,3528,1,0
gi|56090528|ref|NM_001006117.2| ,NM_001006117.2,1880,1,0
gi|62988356|ref|NM_178469.3| ,NM_178469.3,918,1,0
gi|299782598|ref|NR_033864.1| ,NR_033864.1,2470,1,0
gi|39995098|ref|NM_000315.2| ,NM_000315.2,828,1,0
gi|262206322|ref|NR_029886.1| ,NR_029886.1,94,1,0
gi|262205230|ref|NR_029665.1| ,NR_029665.1,97,1,0
gi|52353944|ref|NM_001004750.1| ,NM_001004750.1,939,1,0
gi|301173331|ref|NR_036081.1| ,NR_036081.1,63,1,0
gi|56119169|ref|NM_002982.3| ,NM_002982.3,760,1,0
gi|288856255|ref|NM_207581.3| ,NM_207581.3,1451,1,0
gi|397138984|ref|XM_295058.7| ,XM_295058.7,1365,1,0
gi|262205777|ref|NR_030286.1| ,NR_030286.1,96,1,0
gi|10835229|ref|NM_005950.1| ,NM_005950.1,396,1,0
gi|62865603|ref|NM_007028.3| ,NM_007028.3,2049,1,0
gi|354623064|ref|NR_045414.1| ,NR_045414.1,740,1,0
gi|395394018|ref|NM_001270517.1| ,NM_001270517.1,1496,1,0
gi|53828733|ref|NM_003697.1| ,NM_003697.1,945,1,0
gi|213511806|ref|NR_015425.1| ,NR_015425.1,1045,1,0
gi|410171995|ref|XR_171524.1| ,XR_171524.1,664,1,0
gi|386781542|ref|NM_002279.4| ,NM_002279.4,1626,1,0
gi|210147466|ref|NM_001541.3| ,NM_001541.3,858,1,0
gi|190570191|ref|NM_139019.1| ,NM_139019.1,469,1,0
gi|166197701|ref|NM_001248.2| ,NM_001248.2,2807,1,0
gi|22538805|ref|NM_005064.3| ,NM_005064.3,641,1,0
gi|7657664|ref|NM_014383.1| ,NM_014383.1,1960,1,0
gi|61743928|ref|NM_181721.2| ,NM_181721.2,1215,1,0
gi|410171203|ref|XR_171192.1| ,XR_171192.1,1353,1,0
gi|410173635|ref|XR_172309.1| ,XR_172309.1,709,1,0
gi|149944479|ref|NR_003588.1| ,NR_003588.1,307,1,0
gi|154800492|ref|NM_001100631.1| ,NM_001100631.1,1446,1,0
gi|310119318|ref|XR_108514.1| ,XR_108514.1,810,1,0
gi|296010828|ref|NM_031900.3| ,NM_031900.3,2406,1,0
gi|20357543|ref|NM_133326.1| ,NM_133326.1,691,1,0
gi|313569863|ref|NM_015978.2| ,NM_015978.2,3026,1,0
gi|32563542|ref|NR_001540.1| ,NR_001540.1,512,1,0
gi|224493730|ref|NR_027127.1| ,NR_027127.1,2042,1,0
gi|509155812|ref|NM_001009994.2| ,NM_001009994.2,674,1,0
gi|115392011|ref|NR_003205.1| ,NR_003205.1,74,1,0
gi|55749666|ref|NM_014653.2| ,NM_014653.2,4650,1,0
gi|304307741|ref|NM_001195081.1| ,NM_001195081.1,645,1,0
gi|195234777|ref|NM_005423.4| ,NM_005423.4,717,1,0
gi|45580703|ref|NM_173625.3| ,NM_173625.3,1895,1,0
gi|489406850|ref|NM_001127387.2| ,NM_001127387.2,1380,1,0
gi|262206051|ref|NR_030597.1| ,NR_030597.1,81,1,0
gi|68989266|ref|NM_002762.2| ,NM_002762.2,683,1,0
gi|394953944|ref|NM_003181.3| ,NM_003181.3,2500,1,0
gi|108773811|ref|NM_198560.2| ,NM_198560.2,4895,1,0
gi|53793670|ref|NM_001005469.1| ,NM_001005469.1,945,1,0
gi|388596690|ref|NR_039904.2| ,NR_039904.2,61,1,0
gi|55770881|ref|NM_003770.4| ,NM_003770.4,1718,1,0
gi|262205198|ref|NR_030170.1| ,NR_030170.1,110,1,0
gi|59676586|ref|NM_001012276.1| ,NM_001012276.1,1844,1,0
gi|310123375|ref|XM_002343391.2| ,XM_002343391.2,1466,1,0
gi|262205462|ref|NR_029968.1| ,NR_029968.1,84,1,0
gi|262290931|ref|NM_000765.3| ,NM_000765.3,2095,1,0
gi|31742502|ref|NM_021059.2| ,NM_021059.2,507,1,0
gi|116284403|ref|NM_033401.3| ,NM_033401.3,4867,1,0
gi|262205857|ref|NR_030303.1| ,NR_030303.1,96,1,0
gi|324711028|ref|NM_001204406.1| ,NM_001204406.1,1242,1,0
gi|4503302|ref|NM_001925.1| ,NM_001925.1,542,1,0
gi|194294512|ref|NM_053006.4| ,NM_053006.4,1832,1,0
gi|291045116|ref|NR_033369.1| ,NR_033369.1,1234,1,0
gi|157057146|ref|NR_003720.1| ,NR_003720.1,779,1,0
gi|397138092|ref|XM_003119852.2| ,XM_003119852.2,716,1,0
gi|16945968|ref|NM_052953.2| ,NM_052953.2,1718,1,0
gi|301172130|ref|NR_036208.1| ,NR_036208.1,69,1,0
gi|385275108|ref|NM_005317.3| ,NM_005317.3,958,1,0
gi|59806356|ref|NM_012390.3| ,NM_012390.3,598,1,0
gi|197382196|ref|NR_002206.2| ,NR_002206.2,3638,1,0
gi|410172391|ref|XM_003960434.1| ,XM_003960434.1,2070,1,0
gi|310120175|ref|XR_110863.1| ,XR_110863.1,515,1,0
gi|339276100|ref|NM_001242907.1| ,NM_001242907.1,1877,1,0
gi|396578113|ref|NM_024726.4| ,NM_024726.4,3278,1,0
gi|148664231|ref|NM_198994.2| ,NM_198994.2,2292,1,0
gi|226693322|ref|NM_001014440.3| ,NM_001014440.3,970,1,0
gi|300795505|ref|NR_034096.1| ,NR_034096.1,966,1,0
gi|301172227|ref|NR_036220.1| ,NR_036220.1,59,1,0
gi|163659905|ref|NM_005557.3| ,NM_005557.3,1720,1,0
gi|410171329|ref|XR_171196.1| ,XR_171196.1,784,1,0
gi|52317203|ref|NM_001004688.1| ,NM_001004688.1,1044,1,0
gi|57242772|ref|NM_018655.2| ,NM_018655.2,671,1,0
gi|386869576|ref|NR_046942.1| ,NR_046942.1,104,1,0
gi|315075332|ref|NM_006512.3| ,NM_006512.3,675,1,0
gi|157388915|ref|NR_003920.1| ,NR_003920.1,932,1,0
gi|282847486|ref|NM_014370.3| ,NM_014370.3,2014,1,0
gi|75709180|ref|NM_002423.3| ,NM_002423.3,1147,1,0
gi|4885362|ref|NM_005315.1| ,NM_005315.1,618,1,0
gi|4885074|ref|NM_005172.1| ,NM_005172.1,1065,1,0
gi|262205444|ref|NR_029965.1| ,NR_029965.1,114,1,0
gi|227430288|ref|NM_001159576.1| ,NM_001159576.1,3497,1,0
gi|379030632|ref|NM_001256872.1| ,NM_001256872.1,1593,1,0
gi|310118651|ref|XR_110834.1| ,XR_110834.1,448,1,0
gi|410171076|ref|XM_003960996.1| ,XM_003960996.1,843,1,0
gi|62952501|ref|NM_183374.2| ,NM_183374.2,1569,1,0
gi|482661662|ref|NR_102696.1| ,NR_102696.1,757,1,0
gi|388596752|ref|NR_049824.1| ,NR_049824.1,92,1,0
gi|410173368|ref|XM_003960704.1| ,XM_003960704.1,1988,1,0
gi|209862755|ref|NR_001458.3| ,NR_001458.3,1500,1,0
gi|231568449|ref|NM_182848.3| ,NM_182848.3,2658,1,0
gi|337756955|ref|NR_039690.1| ,NR_039690.1,86,1,0
gi|337756522|ref|NR_039768.1| ,NR_039768.1,87,1,0
gi|410171706|ref|XM_003960301.1| ,XM_003960301.1,1879,1,0
gi|301172342|ref|NR_036234.1| ,NR_036234.1,64,1,0
gi|269954661|ref|NM_001168247.1| ,NM_001168247.1,2133,1,0
gi|63053514|ref|NM_198696.2| ,NM_198696.2,738,1,0
gi|310113925|ref|XR_112192.1| ,XR_112192.1,849,1,0
gi|310113546|ref|XR_111959.1| ,XR_111959.1,2251,1,0
gi|312147103|ref|NR_037502.1| ,NR_037502.1,103,1,0
gi|410173242|ref|XR_172162.1| ,XR_172162.1,739,1,0
gi|310114900|ref|XR_112829.1| ,XR_112829.1,471,1,0
gi|157738686|ref|NM_001105558.1| ,NM_001105558.1,3061,1,0
gi|410172615|ref|XR_171892.1| ,XR_171892.1,897,1,0
gi|312147061|ref|NR_037463.1| ,NR_037463.1,69,1,0
gi|213688384|ref|NR_024494.1| ,NR_024494.1,1428,1,0
gi|388596737|ref|NR_049809.1| ,NR_049809.1,103,1,0
gi|184172390|ref|NM_000186.3| ,NM_000186.3,4200,1,0
gi|401782581|ref|NM_000624.5| ,NM_000624.5,2352,1,0
gi|33563295|ref|NM_133498.2| ,NM_133498.2,978,1,0
gi|312147407|ref|NR_037400.1| ,NR_037400.1,100,1,0
gi|410170795|ref|XR_171117.1| ,XR_171117.1,14761,1,0
gi|383209669|ref|NM_001257362.1| ,NM_001257362.1,1826,1,0
gi|223029494|ref|NR_026769.1| ,NR_026769.1,1362,1,0
gi|301173078|ref|NR_036052.1| ,NR_036052.1,85,1,0
gi|161484630|ref|NM_005599.3| ,NM_005599.3,2512,1,0
gi|226437620|ref|NM_001146344.1| ,NM_001146344.1,1839,1,0
gi|301171544|ref|NR_036134.1| ,NR_036134.1,75,1,0
gi|327532770|ref|NM_001205266.1| ,NM_001205266.1,298,1,0
gi|83582797|ref|NM_001037730.1| ,NM_001037730.1,267,1,0
gi|379030625|ref|NM_001256869.1| ,NM_001256869.1,1593,1,0
gi|410173163|ref|XR_172137.1| ,XR_172137.1,1003,1,0
gi|301171989|ref|NR_036191.1| ,NR_036191.1,91,1,0
gi|38505193|ref|NM_000955.2| ,NM_000955.2,1458,1,0
gi|24308513|ref|NM_153699.1| ,NM_153699.1,845,1,0
gi|62945407|ref|NM_001017436.1| ,NM_001017436.1,1008,1,0
gi|452408443|ref|NM_014495.3| ,NM_014495.3,2951,1,0
gi|26787976|ref|NM_000640.2| ,NM_000640.2,1376,1,0
gi|397137733|ref|XM_003846584.1| ,XM_003846584.1,968,1,0
gi|410172069|ref|XR_171580.1| ,XR_171580.1,1624,1,0
gi|410173065|ref|XM_003960596.1| ,XM_003960596.1,1077,1,0
gi|109255250|ref|NM_000427.2| ,NM_000427.2,1229,1,0
gi|28302130|ref|NM_000559.2| ,NM_000559.2,584,1,0
gi|254039603|ref|NM_001077620.2| ,NM_001077620.2,2010,1,0
gi|410171085|ref|XM_003846494.2| ,XM_003846494.2,1956,1,0
gi|205277328|ref|NR_024151.1| ,NR_024151.1,2493,1,0
gi|397138216|ref|XR_159405.1| ,XR_159405.1,792,1,0
gi|221139762|ref|NR_003039.2| ,NR_003039.2,781,1,0
gi|349585121|ref|NR_045208.1| ,NR_045208.1,180,1,0
gi|194353947|ref|NM_198441.2| ,NM_198441.2,1847,1,0
gi|341914392|ref|XR_133296.1| ,XR_133296.1,586,1,0
gi|334358865|ref|NM_001242362.1| ,NM_001242362.1,2687,1,0
gi|301171402|ref|NR_036118.1| ,NR_036118.1,81,1,0
gi|310123759|ref|XR_109479.1| ,XR_109479.1,537,1,0
gi|156104905|ref|NM_005593.2| ,NM_005593.2,1520,1,0
gi|156416013|ref|NM_014020.3| ,NM_014020.3,1444,1,0
gi|425854810|ref|NM_012400.3| ,NM_012400.3,1985,1,0
gi|397139038|ref|XR_108478.2| ,XR_108478.2,1001,1,0
gi|397138348|ref|XM_003119969.2| ,XM_003119969.2,2617,1,0
gi|283436086|ref|NM_001025265.2| ,NM_001025265.2,882,1,0
gi|50233845|ref|NM_001001961.1| ,NM_001001961.1,1044,1,0
gi|331028523|ref|NR_038135.1| ,NR_038135.1,1093,1,0
gi|512388701|ref|NR_103717.1| ,NR_103717.1,2186,1,0
gi|194097374|ref|NM_182608.3| ,NM_182608.3,1953,1,0
gi|333609244|ref|NM_001105677.2| ,NM_001105677.2,2568,1,0
gi|321400131|ref|NM_006533.3| ,NM_006533.3,654,1,0
gi|126116597|ref|NM_001001712.2| ,NM_001001712.2,2047,1,0
gi|262206139|ref|NR_029848.1| ,NR_029848.1,72,1,0
gi|189458820|ref|NM_003245.3| ,NM_003245.3,2679,1,0
gi|49574503|ref|NM_005601.3| ,NM_005601.3,826,1,0
gi|4757733|ref|NM_004833.1| ,NM_004833.1,1485,1,0
gi|397139991|ref|XM_003846415.1| ,XM_003846415.1,624,1,0
gi|223278409|ref|NM_001039464.2| ,NM_001039464.2,4394,1,0
gi|302129683|ref|NR_036263.1| ,NR_036263.1,85,1,0
gi|77695919|ref|NM_002478.4| ,NM_002478.4,1823,1,0
gi|310110556|ref|XM_003119562.1| ,XM_003119562.1,1731,1,0
gi|337756920|ref|NR_039931.1| ,NR_039931.1,78,1,0
gi|472235300|ref|NM_001277307.1| ,NM_001277307.1,1363,1,0
gi|410173329|ref|XM_003960685.1| ,XM_003960685.1,2260,1,0
gi|226442743|ref|NM_001146685.1| ,NM_001146685.1,492,1,0
gi|401461790|ref|NM_001025295.2| ,NM_001025295.2,751,1,0
gi|212549545|ref|NM_001137671.1| ,NM_001137671.1,2243,1,0
gi|52218827|ref|NM_001004456.1| ,NM_001004456.1,942,1,0
gi|333108250|ref|NM_002849.3| ,NM_002849.3,3516,1,0
gi|315075293|ref|NM_001025290.2| ,NM_001025290.2,660,1,0
gi|337756915|ref|NR_039928.1| ,NR_039928.1,74,1,0
gi|337757003|ref|NR_039959.1| ,NR_039959.1,81,1,0
gi|262206187|ref|NR_029603.1| ,NR_029603.1,68,1,0
gi|337756890|ref|NR_039661.1| ,NR_039661.1,43,1,0
gi|345441760|ref|NM_024013.2| ,NM_024013.2,863,1,0
gi|167736377|ref|NM_001114598.1| ,NM_001114598.1,1061,1,0
gi|53933271|ref|NM_001005499.1| ,NM_001005499.1,939,1,0
gi|410171965|ref|XR_171508.1| ,XR_171508.1,1249,1,0
gi|309951090|ref|NR_036753.1| ,NR_036753.1,258,1,0
gi|410171298|ref|XM_003960171.1| ,XM_003960171.1,1598,1,0
gi|262206113|ref|NR_030354.1| ,NR_030354.1,97,1,0
gi|75709168|ref|NM_002260.3| ,NM_002260.3,1223,1,0
gi|148664221|ref|NM_182592.2| ,NM_182592.2,937,1,0
gi|312147041|ref|NR_037441.1| ,NR_037441.1,75,1,0
gi|301172091|ref|NR_036203.1| ,NR_036203.1,85,1,0
gi|57528065|ref|NM_001004195.2| ,NM_001004195.2,918,1,0
gi|372620360|ref|NR_046012.1| ,NR_046012.1,905,1,0
gi|338221669|ref|NR_039754.1| ,NR_039754.1,78,1,0
gi|410170583|ref|XR_132575.3| ,XR_132575.3,702,1,0
gi|210147449|ref|NR_024283.1| ,NR_024283.1,1546,1,0
gi|229577365|ref|NR_027634.1| ,NR_027634.1,3294,1,0
gi|52546682|ref|NM_054106.1| ,NM_054106.1,930,1,0
gi|337756409|ref|NR_039738.1| ,NR_039738.1,86,1,0
gi|300795447|ref|NR_030583.2| ,NR_030583.2,100,1,0
gi|301129202|ref|NR_034169.1| ,NR_034169.1,2023,1,0
gi|237512939|ref|NM_001965.3| ,NM_001965.3,2379,1,0
gi|337756788|ref|NR_039616.1| ,NR_039616.1,77,1,0
gi|52317145|ref|NM_001004748.1| ,NM_001004748.1,942,1,0
gi|378925637|ref|NM_001256857.1| ,NM_001256857.1,1593,1,0
gi|48255908|ref|NM_004609.3| ,NM_004609.3,1227,1,0
gi|224586893|ref|NM_001145652.1| ,NM_001145652.1,1696,1,0
gi|153792803|ref|NM_001100111.1| ,NM_001100111.1,682,1,0
gi|410173216|ref|XM_003960652.1| ,XM_003960652.1,684,1,0
gi|142372596|ref|NR_003285.2| ,NR_003285.2,156,1,0
gi|157042769|ref|NM_199135.4| ,NM_199135.4,2218,1,0
gi|209571536|ref|NM_006248.3| ,NM_006248.3,1428,1,0
gi|397138592|ref|XM_003846734.1| ,XM_003846734.1,402,1,0
gi|301171776|ref|NR_036163.1| ,NR_036163.1,64,1,0
gi|217272873|ref|NM_182628.2| ,NM_182628.2,2086,1,0
gi|190194388|ref|NM_001074.2| ,NM_001074.2,1899,1,0
gi|302191617|ref|NM_173728.3| ,NM_173728.3,4220,1,0
gi|406855438|ref|NM_001257305.1| ,NM_001257305.1,449,1,0
gi|134244282|ref|NM_153443.3| ,NM_153443.3,1691,1,0
gi|7705382|ref|NM_016452.1| ,NM_016452.1,2484,1,0
gi|378744182|ref|NM_032588.3| ,NM_032588.3,1771,1,0
gi|90577183|ref|NM_033045.3| ,NM_033045.3,2073,1,0
gi|12738833|ref|NM_023014.1| ,NM_023014.1,1642,1,0
gi|157266295|ref|NM_031313.2| ,NM_031313.2,2499,1,0
gi|289666742|ref|NR_033351.1| ,NR_033351.1,4511,1,0
gi|50659096|ref|NM_005218.3| ,NM_005218.3,484,1,0
gi|111548661|ref|NM_001042693.1| ,NM_001042693.1,698,1,0
gi|410171985|ref|XM_003960353.1| ,XM_003960353.1,2532,1,0
gi|410171837|ref|XR_171410.1| ,XR_171410.1,542,1,0
gi|189571609|ref|NR_023363.1| ,NR_023363.1,121,1,0
gi|262205486|ref|NR_030228.1| ,NR_030228.1,71,1,0
gi|337756821|ref|NR_039633.1| ,NR_039633.1,53,1,0
gi|255652961|ref|NM_001163925.1| ,NM_001163925.1,3986,1,0
gi|116268126|ref|NM_152643.6| ,NM_152643.6,6773,1,0
gi|224465185|ref|NR_027069.1| ,NR_027069.1,2069,1,0
gi|223029477|ref|NR_026760.1| ,NR_026760.1,1203,1,0
gi|262205112|ref|NR_029899.1| ,NR_029899.1,94,1,0
gi|324120917|ref|NM_006610.3| ,NM_006610.3,2471,1,0
gi|94681037|ref|NM_138790.2| ,NM_138790.2,1964,1,0
gi|310110772|ref|XR_111518.1| ,XR_111518.1,963,1,0
gi|156627540|ref|NM_001102659.1| ,NM_001102659.1,1376,1,0
gi|299782610|ref|NR_033867.1| ,NR_033867.1,2678,1,0
gi|145580579|ref|NM_145053.4| ,NM_145053.4,2350,1,0
gi|299829266|ref|NR_033909.1| ,NR_033909.1,605,1,0
gi|9966771|ref|NM_000888.3| ,NM_000888.3,2397,1,0
gi|52145311|ref|NM_001004298.2| ,NM_001004298.2,3097,1,0
gi|312434005|ref|NM_002343.3| ,NM_002343.3,2593,1,0
gi|410170422|ref|XR_171114.1| ,XR_171114.1,1419,1,0
gi|59710095|ref|NM_175611.2| ,NM_175611.2,3489,1,0
gi|284807141|ref|NM_024082.3| ,NM_024082.3,1303,1,0
gi|224591403|ref|NM_001145718.1| ,NM_001145718.1,1330,1,0
gi|289666735|ref|NR_033350.1| ,NR_033350.1,5269,1,0
gi|256600211|ref|NM_001164464.1| ,NM_001164464.1,1668,1,0
gi|4503754|ref|NM_002021.1| ,NM_002021.1,2134,1,0
gi|282847419|ref|NM_001170798.1| ,NM_001170798.1,2923,1,0
gi|262205768|ref|NR_030284.1| ,NR_030284.1,98,1,0
gi|397138217|ref|XR_112464.2| ,XR_112464.2,806,1,0
gi|313661578|ref|NM_145811.2| ,NM_145811.2,926,1,0
gi|259490261|ref|NR_028506.1| ,NR_028506.1,966,1,0
gi|146219840|ref|NM_020709.1| ,NM_020709.1,4739,1,0
gi|375151594|ref|NM_001256579.1| ,NM_001256579.1,892,1,0
gi|223890227|ref|NR_026894.1| ,NR_026894.1,531,1,0
gi|390190219|ref|NR_051996.1| ,NR_051996.1,1452,1,0
gi|171184432|ref|NM_153007.4| ,NM_153007.4,1149,1,0
gi|46094008|ref|NM_054024.3| ,NM_054024.3,2351,1,0
gi|310114148|ref|XR_112324.1| ,XR_112324.1,680,1,0
gi|342309918|ref|NM_001105580.2| ,NM_001105580.2,1521,1,0
gi|397139310|ref|XM_373277.7| ,XM_373277.7,1134,1,0
gi|299782447|ref|NR_033826.1| ,NR_033826.1,776,1,0
gi|337756439|ref|NR_039745.1| ,NR_039745.1,70,1,0
gi|39812354|ref|NM_198944.1| ,NM_198944.1,963,1,0
gi|337756989|ref|NR_039701.1| ,NR_039701.1,60,1,0
gi|27436998|ref|NM_002236.4| ,NM_002236.4,2304,1,0
gi|410171885|ref|XR_171452.1| ,XR_171452.1,664,1,0
gi|17158034|ref|NM_058222.1| ,NM_058222.1,990,1,0
gi|337756933|ref|NR_039937.1| ,NR_039937.1,86,1,0
gi|62912469|ref|NM_001017403.1| ,NM_001017403.1,3458,1,0
gi|262205247|ref|NR_029668.1| ,NR_029668.1,85,1,0
gi|301172664|ref|NR_036269.1| ,NR_036269.1,75,1,0
gi|337756481|ref|NR_039757.1| ,NR_039757.1,51,1,0
gi|226342965|ref|NM_006789.3| ,NM_006789.3,1643,1,0
gi|337756724|ref|NR_039843.1| ,NR_039843.1,80,1,0
gi|166362734|ref|NM_000119.2| ,NM_000119.2,2554,1,0
gi|269847068|ref|NR_031602.1| ,NR_031602.1,102,1,0
gi|208879450|ref|NM_002638.3| ,NM_002638.3,579,1,0
gi|108796648|ref|NM_001042367.1| ,NM_001042367.1,938,1,0
gi|52352807|ref|NM_014624.3| ,NM_014624.3,683,1,0
gi|103485138|ref|NM_080389.2| ,NM_080389.2,281,1,0
gi|189095273|ref|NM_030943.3| ,NM_030943.3,1574,1,0
gi|337756805|ref|NR_039880.1| ,NR_039880.1,55,1,0
gi|310115474|ref|XR_113139.1| ,XR_113139.1,1052,1,0
gi|126012499|ref|NR_003319.1| ,NR_003319.1,98,1,0
gi|90962987|ref|NR_002946.1| ,NR_002946.1,906,1,0
gi|410170072|ref|XR_172450.1| ,XR_172450.1,625,1,0
gi|312147111|ref|NR_037506.1| ,NR_037506.1,103,1,0
gi|407892482|ref|NM_001271507.1| ,NM_001271507.1,4179,1,0
gi|62510077|ref|NR_002305.1| ,NR_002305.1,2099,1,0
gi|31343480|ref|NM_175887.2| ,NM_175887.2,1717,1,0
gi|145386544|ref|NM_000854.3| ,NM_000854.3,1136,1,0
gi|425703054|ref|NR_073466.1| ,NR_073466.1,890,1,0
gi|317008583|ref|NM_016084.4| ,NM_016084.4,1814,1,0
gi|269847372|ref|NR_031673.1| ,NR_031673.1,105,1,0
gi|116829963|ref|NM_002256.3| ,NM_002256.3,731,1,0
gi|188595662|ref|NM_021603.3| ,NM_021603.3,591,1,0
gi|291463308|ref|NM_021268.2| ,NM_021268.2,980,1,0
gi|262205759|ref|NR_030282.1| ,NR_030282.1,96,1,0
gi|337756998|ref|NR_039703.1| ,NR_039703.1,62,1,0
gi|312284071|ref|NM_001199057.1| ,NM_001199057.1,485,1,0
gi|156938339|ref|NM_012467.3| ,NM_012467.3,1124,1,0
gi|410173281|ref|XM_003960666.1| ,XM_003960666.1,447,1,0
gi|388596626|ref|NR_039792.2| ,NR_039792.2,64,1,0
gi|262205391|ref|NR_029955.1| ,NR_029955.1,111,1,0
gi|72384334|ref|NM_001010877.2| ,NM_001010877.2,2698,1,0
gi|310923201|ref|NM_002769.4| ,NM_002769.4,831,1,0
gi|197304669|ref|NM_002412.3| ,NM_002412.3,1265,1,0
gi|183074520|ref|NM_001123366.1| ,NM_001123366.1,640,1,0
gi|21361301|ref|NM_006215.2| ,NM_006215.2,1678,1,0
gi|312147415|ref|NR_037407.1| ,NR_037407.1,87,1,0
gi|52317258|ref|NM_001004717.1| ,NM_001004717.1,939,1,0
gi|51173752|ref|NM_006498.2| ,NM_006498.2,543,1,0
gi|428979052|ref|NM_001271887.1| ,NM_001271887.1,1477,1,0
gi|373838714|ref|NR_046086.1| ,NR_046086.1,1993,1,0
gi|410171377|ref|XR_171204.1| ,XR_171204.1,633,1,0
gi|269847197|ref|NR_031632.1| ,NR_031632.1,138,1,0
gi|209180444|ref|NM_020411.2| ,NM_020411.2,634,1,0
gi|122114661|ref|NM_206966.2| ,NM_206966.2,587,1,0
gi|56682936|ref|NM_178813.5| ,NM_178813.5,855,1,0
gi|310113899|ref|XR_112167.1| ,XR_112167.1,557,1,0
gi|341915000|ref|XM_003403877.1| ,XM_003403877.1,2612,1,0
gi|397139579|ref|XR_158882.1| ,XR_158882.1,681,1,0
gi|269846820|ref|NR_030785.1| ,NR_030785.1,72,1,0
gi|118918416|ref|NM_022573.2| ,NM_022573.2,1160,1,0
gi|40068036|ref|NM_014450.2| ,NM_014450.2,1238,1,0
gi|211059424|ref|NM_001136503.1| ,NM_001136503.1,908,1,0
gi|113722111|ref|NM_000929.2| ,NM_000929.2,1911,1,0
gi|333805621|ref|NR_038264.1| ,NR_038264.1,2258,1,0
gi|4508044|ref|NM_003460.1| ,NM_003460.1,2266,1,0
gi|94538355|ref|NM_000940.2| ,NM_000940.2,1201,1,0
gi|209915631|ref|NR_024242.1| ,NR_024242.1,121,1,0
gi|157649070|ref|NM_024490.3| ,NM_024490.3,5235,1,0
gi|52353942|ref|NM_001005182.1| ,NM_001005182.1,939,1,0
gi|134031953|ref|NR_003338.2| ,NR_003338.2,94,1,0
gi|410171543|ref|XM_003960271.1| ,XM_003960271.1,1854,1,0
gi|212286166|ref|NR_024419.1| ,NR_024419.1,616,1,0
gi|58331239|ref|NM_014375.2| ,NM_014375.2,1640,1,0
